line_id,order_id,book_id,price
2581,2257,5819,15.34
2582,2340,2962,0.6
2583,1136,3899,13.25
2584,1303,2911,6.41
2585,5231,9098,2.54
2586,5398,2015,10.5
2587,7278,908,16.66
2588,526,10229,1.97
2589,4621,8164,7.47
2590,6668,7426,4.31
2591,8715,851,14.7
2592,9738,4962,0.49
2593,284,8726,16.96
2594,4379,9876,17.87
2595,6426,8962,6.93
2596,8473,3507,10.74
2597,9496,8220,1.67
2598,10519,2236,15.09
2599,11030,1883,11.65
2600,116,4513,5.6
2601,1122,2048,1.59
2602,1985,9408,19.78
2603,4211,4549,1.53
2604,5217,1751,11.13
2605,6258,3449,17.61
2606,7264,5258,14.43
2607,8305,2110,15.67
2608,9328,3884,7.89
2609,10351,10295,8.86
2610,10862,4883,17.31
2611,1856,123,9.17
2612,1798,2887,18.43
2613,1597,9237,7.72
2614,648,4886,0.75
2615,1275,9689,4.83
2616,4743,6610,4.93
2617,5370,5006,10.2
2618,6790,2239,9.51
2619,8837,8608,8.84
2620,1014,9891,2.37
2621,5109,10308,5.52
2622,7156,6697,3.62
2623,269,1096,18.99
2624,275,5044,8.35
2625,1026,8089,7.66
2626,4364,8163,10.39
2627,4370,4404,8.42
2628,5121,10204,6.46
2629,6411,9606,6.96
2630,6417,1665,14.08
2631,7168,805,4.98
2632,8458,300,7.77
2633,8464,9588,2.86
2634,9481,1445,4.4
2635,9487,7914,17.92
2636,10504,3853,0.86
2637,10510,1973,15.14
2638,11015,2804,19.79
2639,11021,2142,19.87
2640,204,4336,19.36
2641,4299,7473,9.08
2642,6346,2829,18.19
2643,8393,8739,3.96
2644,9416,7059,11.55
2645,10439,10958,3.83
2646,10950,34,8.81
2647,1066,2143,12.84
2648,1628,7041,4.75
2649,1902,3215,14.64
2650,2287,8836,15.49
2651,5161,5443,2.46
2652,7208,1639,7.35
2653,671,4392,17.43
2654,4766,1934,5.09
2655,6813,8344,19.73
2656,8860,7607,9.17
2657,2359,2686,16.62
2658,2078,4806,13.32
2659,2158,387,3.51
2660,494,8600,6.77
2661,1242,4148,16.98
2662,4589,1403,1.68
2663,5337,455,19.05
2664,6636,7129,6.92
2665,8683,8975,19.92
2666,9706,6224,16.18
2667,1494,4089,8.21
2668,5589,10556,10.26
2669,929,7999,1.11
2670,1792,1348,8.77
2671,2394,9237,16.69
2672,5024,7602,18.24
2673,7071,5679,16.32
2674,856,6094,5.82
2675,4951,9041,3.79
2676,6998,5675,19.63
2677,9045,4197,18.83
2678,760,6418,1.18
2679,871,6279,12.89
2680,1731,5899,14.34
2681,2145,11067,16.44
2682,4855,1416,3.38
2683,4966,5169,16.3
2684,6902,7591,19.31
2685,7013,8700,0.25
2686,8949,7967,10.86
2687,9060,6314,4.16
2688,2365,3757,1.28
2689,636,3428,6.95
2690,2228,9055,0.53
2691,4731,7684,7.48
2692,6778,8871,17.3
2693,8825,10378,1.38
2694,1107,6083,10.53
2695,5202,11044,7.67
2696,7249,10451,10.92
2697,2295,10151,18.47
2698,1557,9799,12.66
2699,550,5808,14.23
2700,4645,11035,16.48
2701,6692,1615,5.07
2702,8739,9247,7.91
2703,9762,5385,4.67
2704,30,7959,17.53
2705,643,2629,11.03
2706,4125,558,11.9
2707,4738,9183,6.83
2708,6172,2565,2.57
2709,6785,10585,7.42
2710,8219,7,17.8
2711,8832,4996,11.49
2712,9242,5849,18.1
2713,10265,10536,0.4
2714,10776,2896,4.81
2715,11287,4693,7.75
2716,11414,7474,3.93
2717,571,10762,4.93
2718,2140,3686,18.33
2719,4666,6557,3.93
2720,6713,2400,9.76
2721,8760,8825,10.04
2722,9783,1440,2.83
2723,2215,3565,3.53
2724,27,10255,1.58
2725,420,7000,18.18
2726,4122,7322,11.26
2727,4515,9353,10.28
2728,6169,538,13.99
2729,6562,3918,13.25
2730,8216,2845,5.82
2731,8609,7664,11.41
2732,9239,8739,4.32
2733,9632,8057,19.45
2734,10262,7670,10.6
2735,10773,6462,6.29
2736,11284,9235,4.13
2737,11411,6040,1.89
2738,1681,9393,18.75
2739,2298,1717,19.18
2740,1128,3707,15.76
2741,1376,10470,6.82
2742,2395,9801,7.64
2743,5223,2978,3.84
2744,5471,1746,4.17
2745,7270,6360,4.65
2746,1875,4990,10.88
2747,770,4179,4.91
2748,4865,1114,15.29
2749,6912,5801,6.28
2750,8959,63,1.72
2751,1017,4605,16.22
2752,5112,9040,12.6
2753,7159,7924,13.42
2754,1697,2442,1.68
2755,308,8460,11.01
2756,1318,5240,14.07
2757,4403,1168,8.28
2758,5413,8406,10.71
2759,6450,4563,8.89
2760,8497,11034,12.51
2761,9520,1691,17.67
2762,10543,10707,3.21
2763,823,10181,1.88
2764,2457,8065,6.84
2765,4918,5965,13.08
2766,6965,7365,6.95
2767,9012,8366,14.34
2768,1958,3653,9.82
2769,2288,5241,17.63
2770,1347,11069,6.58
2771,1528,7364,6.43
2772,5442,6909,2.81
2773,1320,9356,15.64
2774,1735,4313,11.84
2775,1914,8872,4.22
2776,5415,7365,13.55
2777,291,4457,19.42
2778,667,7265,7.04
2779,4386,8918,19.02
2780,4762,3913,18.1
2781,6433,5216,12.59
2782,6809,8250,16.37
2783,8480,9659,17.7
2784,8856,9143,9.06
2785,9503,8890,12.73
2786,10526,8745,0.4
2787,11037,8255,13.0
2788,1288,263,3.36
2789,5383,8569,6.92
2790,934,4678,1.27
2791,2016,627,1.82
2792,5029,3191,3.2
2793,7076,10469,4.48
2794,527,3306,16.27
2795,4622,1972,8.9
2796,6669,7707,2.57
2797,8716,6294,8.84
2798,9739,5720,4.87
2799,1499,7520,12.97
2800,5594,2398,2.63
2801,1477,120,13.19
2802,5572,2950,6.94
2803,988,10461,13.19
2804,5083,5305,8.11
2805,7130,6653,15.46
2806,1501,780,0.64
2807,1747,10567,13.05
2808,1456,4605,2.23
2809,2023,3521,4.94
2810,5551,3191,13.85
2811,1293,6689,18.58
2812,5388,9360,8.38
2813,922,6370,12.1
2814,5017,3410,14.36
2815,7064,7456,3.94
2816,659,10838,5.59
2817,4754,5295,10.81
2818,6801,3058,15.05
2819,8848,10446,8.73
2820,1558,4061,10.32
2821,1543,5393,17.52
2822,2272,10291,19.94
2823,159,2342,1.22
2824,1438,7505,3.78
2825,4254,10253,0.81
2826,5533,4863,1.29
2827,6301,125,17.25
2828,8348,3098,16.1
2829,9371,2110,10.66
2830,10394,1080,17.71
2831,10905,1522,0.54
2832,459,8070,10.9
2833,4554,6111,2.22
2834,6601,10100,4.11
2835,8648,3383,18.08
2836,9671,6755,6.48
2837,1698,8889,0.45
2838,2151,7953,10.14
2839,73,4351,8.67
2840,4168,11078,13.54
2841,6215,4438,19.26
2842,8262,6873,4.0
2843,9285,1629,2.64
2844,10308,2467,14.24
2845,10819,9956,6.76
2846,11330,59,0.25
2847,74,522,3.94
2848,205,9382,12.51
2849,736,6661,2.33
2850,4169,8741,11.58
2851,4300,5989,19.08
2852,4831,1742,18.39
2853,6216,1438,17.74
2854,6347,514,11.41
2855,6878,7951,17.22
2856,8263,1806,4.55
2857,8394,7244,11.45
2858,8925,10129,16.67
2859,9286,4867,13.72
2860,9417,1305,10.57
2861,10309,3231,17.33
2862,10440,5135,14.15
2863,10820,1719,12.98
2864,10951,8690,19.17
2865,11331,5001,7.43
2866,660,5675,8.71
2867,1312,7190,18.51
2868,4755,7652,13.26
2869,5407,2792,5.32
2870,6802,6417,1.72
2871,8849,7794,4.88
2872,1544,1313,17.17
2873,162,10432,2.26
2874,223,8369,8.43
2875,4257,9482,19.92
2876,4318,4703,2.51
2877,6304,4010,8.5
2878,6365,485,18.86
2879,8351,6491,1.77
2880,8412,7705,3.93
2881,9374,10080,18.79
2882,9435,10913,1.7
2883,10397,5359,3.08
2884,10458,3610,3.21
2885,10908,9226,13.29
2886,10969,9286,3.59
2887,1413,4386,8.64
2888,1712,10878,11.85
2889,5508,321,7.34
2890,1572,8321,12.78
2891,33,10574,16.7
2892,4128,3618,2.4
2893,6175,6947,15.24
2894,8222,10416,7.9
2895,9245,1859,13.0
2896,10268,8324,15.82
2897,10779,7917,3.68
2898,11290,8742,7.53
2899,11417,5840,9.9
2900,61,10023,0.38
2901,1162,4361,18.06
2902,4156,3773,19.73
2903,5257,10190,12.39
2904,6203,3885,17.75
2905,7304,4343,5.78
2906,8250,3041,10.0
2907,9273,7556,17.92
2908,10296,4930,10.54
2909,10807,3403,18.96
2910,11318,9165,5.47
2911,52,9980,13.28
2912,1610,7007,3.13
2913,4147,9928,19.85
2914,6194,3174,8.98
2915,8241,4327,11.95
2916,9264,9137,6.27
2917,10287,1147,11.5
2918,10798,6309,2.18
2919,11309,9404,17.96
2920,1430,10626,1.62
2921,1910,6002,9.08
2922,5525,7264,18.03
2923,1926,6109,0.81
2924,2065,6189,13.18
2925,2398,6972,3.12
2926,1529,10012,0.63
2927,894,5089,3.85
2928,2198,6575,7.54
2929,4989,1247,8.58
2930,7036,9006,15.2
2931,9083,4132,11.54
2932,572,8582,2.5
2933,4667,3467,3.66
2934,6714,10894,6.94
2935,8761,8884,19.02
2936,9784,3991,18.82
2937,1892,6991,6.38
2938,1585,7903,11.89
2939,2375,9358,8.44
2940,661,6535,13.41
2941,4756,6561,18.75
2942,6803,10209,15.52
2943,8850,1408,6.1
2944,2199,1620,16.26
2945,1658,6981,13.97
2946,1890,6786,19.08
2947,2131,10465,16.81
2948,416,4244,7.71
2949,1687,8708,15.14
2950,4511,4869,18.33
2951,6558,3008,12.03
2952,8605,2193,3.61
2953,9628,3469,0.34
2954,719,1661,13.91
2955,4814,331,1.24
2956,6861,2461,18.39
2957,8908,10394,18.24
2958,672,8440,1.12
2959,1508,50,17.08
2960,4767,2863,14.48
2961,6814,9445,1.44
2962,8861,9042,16.96
2963,1067,8916,9.26
2964,5162,10130,3.27
2965,7209,958,18.8
2966,1857,4907,7.71
2967,1545,6720,17.28
2968,1361,5640,18.86
2969,2338,2165,2.87
2970,5456,1495,4.82
2971,2371,8924,5.74
2972,814,324,5.69
2973,1172,3726,16.42
2974,1989,1119,0.79
2975,4909,9980,7.31
2976,5267,1529,11.8
2977,6956,5977,18.33
2978,7314,10795,2.04
2979,9003,6661,13.76
2980,1871,7157,3.05
2981,2471,9263,14.11
2982,1580,332,0.65
2983,2035,820,5.41
2984,914,1452,16.83
2985,1362,9089,11.19
2986,5009,3856,1.08
2987,5457,2573,19.87
2988,7056,3060,7.87
2989,780,1600,10.75
2990,4875,2846,13.33
2991,6922,6293,16.57
2992,8969,4946,14.76
2993,452,3959,11.31
2994,4547,8450,2.02
2995,6594,2526,16.64
2996,8641,5327,17.95
2997,9664,581,11.36
2998,364,7603,14.25
2999,2205,5710,8.56
3000,4459,6674,14.31
3001,6506,8651,14.83
3002,8553,4164,12.94
3003,9576,1248,12.4
3004,10599,8489,19.1
3005,326,5415,11.36
3006,1759,4235,3.97
3007,1893,9475,13.23
3008,4421,8387,15.68
3009,6468,7328,18.82
3010,8515,8105,16.39
3011,9538,10152,2.07
3012,10561,8673,11.75
3013,1108,6664,4.64
3014,5203,4055,2.51
3015,7250,5935,5.82
3016,1662,9509,8.01
3017,1816,4868,19.73
3018,1785,6910,2.9
3019,554,9587,17.47
3020,1233,8704,5.82
3021,4649,1195,13.29
3022,5328,2,0.14
3023,6696,395,3.12
3024,8743,7493,17.99
3025,9766,5298,13.66
3026,1576,10974,17.65
3027,1588,5055,12.47
3028,1741,8390,18.0
3029,766,2655,9.85
3030,2083,8316,5.18
3031,4861,593,9.78
3032,6908,3177,19.21
3033,8955,10519,16.92
3034,952,4375,8.57
3035,5047,10702,10.48
3036,7094,8186,2.11
3037,1736,3579,5.82
3038,1390,5445,11.48
3039,5485,4482,5.83
3040,250,2764,7.36
3041,1313,1046,7.33
3042,1336,6127,13.07
3043,1466,6856,2.4
3044,4345,8353,7.88
3045,5408,7996,8.21
3046,5431,9986,5.11
3047,5561,6514,3.21
3048,6392,510,14.96
3049,8439,6696,15.3
3050,9462,233,16.17
3051,10485,10910,9.53
3052,10996,4918,15.59
3053,528,6373,10.49
3054,4623,10067,19.0
3055,6670,407,6.65
3056,8717,6138,15.23
3057,9740,1693,9.52
3058,2020,10288,3.9
3059,1249,2224,8.3
3060,5344,5295,2.68
3061,9,2699,16.22
3062,4104,3631,3.98
3063,6151,176,9.65
3064,8198,4052,7.47
3065,9221,8635,15.19
3066,10244,5210,1.27
3067,10755,10153,7.44
3068,11266,1367,9.96
3069,11393,1345,2.21
3070,907,2125,12.45
3071,5002,6007,16.64
3072,7049,6005,4.06
3073,1084,4402,7.39
3074,5179,7340,3.81
3075,7226,10827,5.88
3076,1699,6131,17.46
3077,2166,7911,18.73
3078,706,6112,18.75
3079,1539,433,7.65
3080,1726,8847,16.57
3081,4801,8428,6.03
3082,6848,2620,5.45
3083,8895,7307,9.31
3084,1294,3981,7.84
3085,1431,9875,5.22
3086,5389,7157,8.65
3087,5526,2600,17.4
3088,1236,7234,12.8
3089,2216,2777,6.56
3090,5331,9907,9.37
3091,197,7472,19.04
3092,763,8302,17.48
3093,4292,1472,0.78
3094,4858,8879,17.46
3095,6339,10804,4.72
3096,6905,2973,12.56
3097,8386,3757,16.1
3098,8952,122,12.81
3099,9409,1875,18.43
3100,10432,1148,15.01
3101,10943,4931,19.29
3102,402,5473,11.33
3103,604,3981,1.78
3104,4497,4126,11.75
3105,4699,9174,7.21
3106,6544,3657,11.24
3107,6746,9168,8.68
3108,8591,7764,3.74
3109,8793,9360,12.91
3110,9614,7833,11.67
3111,1120,8953,5.47
3112,1319,10604,18.9
3113,5215,9626,9.82
3114,5414,9569,16.53
3115,7262,6161,5.76
3116,491,8680,0.71
3117,1742,9326,1.68
3118,4586,10062,5.41
3119,6633,7105,7.63
3120,8680,11050,16.41
3121,9703,1362,3.01
3122,150,4303,9.62
3123,1079,2734,15.7
3124,4245,2100,11.76
3125,5174,4159,2.1
3126,6292,4485,14.01
3127,7221,3271,7.36
3128,8339,10663,13.75
3129,9362,6251,14.94
3130,10385,555,0.16
3131,10896,9907,8.56
3132,908,5214,1.18
3133,5003,9903,5.45
3134,7050,7708,12.92
3135,1526,1697,16.48
3136,1564,7372,16.81
3137,520,2404,11.16
3138,1096,1569,0.63
3139,2058,8179,11.61
3140,4615,7752,14.85
3141,5191,6927,17.71
3142,6662,6216,2.75
3143,7238,123,12.86
3144,8709,2021,19.59
3145,9732,3912,16.4
3146,1264,505,15.33
3147,5359,7760,3.74
3148,1091,9385,13.12
3149,5186,8339,15.59
3150,7233,7220,18.12
3151,91,6496,4.01
3152,909,2802,13.14
3153,4186,5892,13.54
3154,5004,8848,18.92
3155,6233,3819,17.58
3156,7051,4055,3.71
3157,8280,9288,12.34
3158,9303,6459,1.03
3159,10326,5746,8.55
3160,10837,6540,13.13
3161,11348,5776,12.52
3162,354,6373,19.71
3163,4449,2337,1.87
3164,6496,9305,18.03
3165,8543,11121,5.85
3166,9566,5156,8.8
3167,10589,9001,14.51
3168,2121,2220,16.44
3169,2148,5678,1.72
3170,996,10009,4.79
3171,5091,5548,15.5
3172,7138,4212,11.36
3173,1418,7843,16.4
3174,5513,10959,9.3
3175,610,4122,9.14
3176,4705,1937,9.98
3177,6752,10827,7.37
3178,8799,10262,10.13
3179,584,8515,6.14
3180,824,2666,5.53
3181,1641,7389,9.82
3182,4679,5141,16.75
3183,4919,8921,9.92
3184,6726,839,17.76
3185,6966,2395,8.23
3186,8773,4575,16.43
3187,9013,9730,18.15
3188,9796,10181,17.04
3189,2112,5724,0.33
3190,1917,5992,12.87
3191,1056,6693,1.55
3192,2480,6480,13.59
3193,5151,7250,4.37
3194,7198,1542,0.74
3195,1458,8555,14.67
3196,5553,4018,12.1
3197,1713,10477,17.86
3198,2354,7132,10.51
3199,1942,7838,18.92
3200,266,6851,4.82
3201,300,3990,1.39
3202,4361,3029,3.05
3203,4395,10511,5.33
3204,6408,5558,13.95
3205,6442,11001,17.02
3206,8455,3217,17.84
3207,8489,6608,5.86
3208,9478,7600,10.73
3209,9512,7039,11.08
3210,10501,9714,14.05
3211,10535,9942,7.21
3212,11012,1344,10.46
3213,11046,2808,13.86
3214,301,7876,9.2
3215,4396,1971,10.1
3216,6443,11062,9.11
3217,8490,3287,2.2
3218,9513,7394,19.85
3219,10536,10773,17.28
3220,1766,4618,9.66
3221,1448,1903,8.11
3222,5543,5721,7.09
3223,825,2562,1.75
3224,4920,8316,9.48
3225,6967,1430,4.4
3226,9014,7952,18.26
3227,1695,4695,7.4
3228,1509,6510,16.3
3229,1863,3550,3.01
3230,201,8863,10.61
3231,4296,2922,14.43
3232,6343,9121,18.68
3233,8390,2356,5.12
3234,9413,7170,9.09
3235,10436,3770,6.62
3236,10947,7094,3.91
3237,1314,722,14.75
3238,5409,5496,5.13
3239,878,8907,4.67
3240,1654,8512,2.5
3241,4973,3676,5.53
3242,7020,4357,2.57
3243,9067,5199,19.02
3244,485,3925,18.22
3245,2088,5522,14.97
3246,2187,2830,0.52
3247,4580,4076,15.08
3248,6627,7459,1.8
3249,8674,4895,18.58
3250,9697,3612,16.73
3251,276,2328,10.72
3252,4371,595,13.17
3253,6418,1468,13.69
3254,8465,290,1.54
3255,9488,3413,6.05
3256,10511,6595,1.12
3257,11022,5579,6.79
3258,1872,2142,18.89
3259,1638,1611,17.81
3260,1426,198,8.35
3261,1488,380,18.37
3262,1684,5444,13.82
3263,5521,10998,17.37
3264,5583,4192,5.57
3265,728,2912,9.46
3266,1717,6464,9.7
3267,4823,7598,19.18
3268,6870,8306,17.11
3269,8917,426,12.49
3270,885,80,3.26
3271,4980,8818,9.48
3272,7027,11041,10.8
3273,9074,8036,19.83
3274,1722,8805,19.63
3275,381,5950,14.57
3276,846,423,0.09
3277,1927,10109,10.59
3278,4476,10251,0.37
3279,4941,3655,11.74
3280,6523,10559,19.69
3281,6988,827,8.38
3282,8570,9693,1.99
3283,9035,9825,2.34
3284,9593,10426,6.67
3285,10616,9530,5.64
3286,2333,9353,7.13
3287,637,2916,4.8
3288,4732,4605,6.99
3289,6779,5623,9.57
3290,8826,9757,18.97
3291,1044,1249,14.31
3292,1825,2672,1.09
3293,5139,6143,11.94
3294,7186,3666,17.11
3295,1627,3229,17.68
3296,1753,6108,1.86
3297,108,9107,16.26
3298,4203,6785,12.2
3299,6250,2443,5.37
3300,8297,7605,12.24
3301,9320,117,4.31
3302,10343,522,11.75
3303,10854,8865,4.42
3304,677,7962,18.29
3305,2079,4743,7.75
3306,4772,7331,2.63
3307,6819,7579,0.23
3308,8866,147,0.64
3309,2005,1337,10.09
3310,557,1818,6.05
3311,2152,259,4.16
3312,4652,10809,4.65
3313,6699,2756,10.82
3314,8746,10713,3.81
3315,9769,719,15.02
3316,1986,6247,11.08
3317,967,960,15.38
3318,5062,6519,12.45
3319,7109,3959,18.22
3320,1449,5415,14.01
3321,2001,488,2.33
3322,5544,5034,18.23
3323,16,2238,5.41
3324,4111,8337,18.7
3325,6158,4748,6.57
3326,8205,4043,16.62
3327,9228,710,16.53
3328,10251,10474,4.54
3329,10762,3470,17.55
3330,11273,5041,12.64
3331,11400,8904,2.11
3332,789,1414,6.37
3333,4884,2351,2.02
3334,6931,9682,0.97
3335,8978,7039,0.34
3336,1700,2087,17.73
3337,673,9679,13.8
3338,4768,9342,2.57
3339,6815,1386,4.73
3340,8862,9006,6.75
3341,1137,2874,5.59
3342,5232,6930,5.51
3343,7279,5663,14.37
3344,577,721,3.37
3345,634,7226,14.82
3346,1718,8421,11.22
3347,4672,5946,19.78
3348,4729,3809,14.89
3349,6719,7727,4.79
3350,6776,1265,17.0
3351,8766,10114,19.9
3352,8823,2754,5.06
3353,9789,5810,17.04
3354,2104,7711,18.19
3355,387,5214,12.28
3356,1952,7405,9.69
3357,4482,4754,13.64
3358,6529,1419,11.84
3359,8576,6433,2.29
3360,9599,9318,16.89
3361,10622,7887,0.22
3362,37,10345,12.3
3363,915,3180,11.68
3364,2309,686,11.13
3365,4132,6659,6.45
3366,5010,9083,2.29
3367,6179,1376,5.49
3368,7057,25,3.74
3369,8226,10330,1.62
3370,9249,6904,17.18
3371,10272,4818,11.76
3372,10783,7144,8.91
3373,11294,3357,3.43
3374,11421,10604,5.01
3375,851,4370,4.25
3376,4946,9847,15.74
3377,6993,3112,0.75
3378,9040,3873,12.56
3379,1701,1072,11.95
3380,713,7765,13.95
3381,2084,4371,17.44
3382,2343,2033,5.93
3383,4808,10403,15.71
3384,6855,1351,5.02
3385,8902,9922,14.1
3386,1276,9457,2.7
3387,5371,1381,4.32
3388,881,7868,17.76
3389,4976,3556,18.67
3390,7023,7877,14.79
3391,9070,6391,13.06
3392,1432,6020,14.94
3393,5527,1234,6.28
3394,1561,2636,4.86
3395,336,5605,15.8
3396,2056,4885,16.5
3397,4431,8992,11.31
3398,6478,4488,6.4
3399,8525,4339,19.8
3400,9548,8674,18.56
3401,10571,3353,14.45
3402,1491,7889,7.55
3403,5586,8455,13.34
3404,7,625,5.59
3405,2269,2543,6.08
3406,4102,9298,5.31
3407,6149,9127,6.1
3408,8196,717,8.14
3409,9219,9363,19.73
3410,10242,4544,1.64
3411,10753,2067,13.64
3412,11264,9493,4.39
3413,11391,5997,0.71
3414,2146,6248,14.01
3415,1358,9097,19.73
3416,5453,5348,8.86
3417,2207,8611,10.8
3418,1629,4214,5.47
3419,1567,2570,6.69
3420,1968,10896,17.86
3421,433,5876,19.22
3422,4528,2445,4.33
3423,6575,4701,9.27
3424,8622,545,17.1
3425,9645,1417,1.44
3426,1613,10891,13.55
3427,1138,5021,4.47
3428,1906,8501,2.99
3429,5233,5060,16.52
3430,7280,8511,6.94
3431,1836,4892,3.15
3432,2336,5223,17.48
3433,775,10708,3.79
3434,4870,667,14.62
3435,6917,5300,3.76
3436,8964,5689,19.84
3437,1754,4755,3.2
3438,44,5761,2.18
3439,4139,11023,12.54
3440,6186,1821,18.74
3441,8233,2147,3.09
3442,9256,2147,10.03
3443,10279,10340,2.83
3444,10790,10241,3.54
3445,11301,1372,1.71
3446,11428,654,0.73
3447,2094,74,18.47
3448,1992,6638,4.26
3449,67,3058,14.71
3450,4162,9489,1.15
3451,6209,8123,9.54
3452,8256,2169,10.87
3453,9279,1478,0.67
3454,10302,8561,14.93
3455,10813,4719,17.62
3456,11324,1478,0.42
3457,698,7856,9.35
3458,1484,2446,13.93
3459,4793,9150,0.45
3460,5579,7187,3.24
3461,6840,9698,17.45
3462,8887,8322,2.44
3463,270,4076,9.31
3464,4365,2538,14.88
3465,6412,406,19.0
3466,8459,7119,6.99
3467,9482,9216,1.85
3468,10505,10889,12.31
3469,11016,1568,17.17
3470,1436,9671,15.41
3471,5531,2734,18.33
3472,117,9401,9.51
3473,1635,9377,15.74
3474,4212,4534,13.52
3475,6259,1754,15.2
3476,8306,3637,7.09
3477,9329,8803,17.86
3478,10352,1009,15.5
3479,10863,6697,13.7
3480,1085,6891,0.83
3481,1755,3900,12.54
3482,5180,944,10.85
3483,7227,5093,13.22
3484,1070,10376,13.59
3485,1427,6672,19.19
3486,1837,11117,2.34
3487,5165,6538,11.74
3488,5522,1911,1.96
3489,7212,10849,11.62
3490,2155,10905,3.14
3491,1838,9412,15.16
3492,101,2795,19.65
3493,624,1776,17.0
3494,1928,8584,6.15
3495,4196,2478,3.82
3496,4719,3197,17.27
3497,6243,5065,13.71
3498,6766,694,5.1
3499,8290,978,13.49
3500,8813,1208,10.39
3501,9313,3025,16.02
3502,10336,2098,10.8
3503,10847,1509,1.14
3504,1212,9775,4.43
3505,5307,5245,13.86
3506,392,554,3.41
3507,4487,7817,0.03
3508,6534,10019,9.95
3509,8581,8742,8.72
3510,9604,9166,16.21
3511,10627,6459,9.43
3512,923,6845,13.24
3513,5018,5166,6.71
3514,7065,3161,8.29
3515,1691,2445,17.11
3516,986,6875,10.46
3517,5081,8475,4.78
3518,7128,10137,16.75
3519,1420,5057,15.19
3520,5515,4844,17.95
3521,236,2020,4.3
3522,4331,5907,0.18
3523,6378,5034,4.7
3524,8425,9094,7.64
3525,9448,5096,2.88
3526,10471,3849,5.96
3527,10982,5018,7.23
3528,918,5069,3.85
3529,5013,6640,8.12
3530,7060,2659,19.54
3531,833,1882,18.28
3532,1116,698,11.43
3533,4928,7438,12.57
3534,5211,1527,16.0
3535,6975,6562,10.96
3536,7258,10801,4.19
3537,9022,1518,1.06
3538,432,9519,2.37
3539,1547,296,15.54
3540,4527,8955,13.87
3541,6574,582,3.63
3542,8621,8345,4.12
3543,9644,8676,5.61
3544,2401,717,9.6
3545,439,2290,11.79
3546,4534,3668,17.6
3547,6581,4583,8.38
3548,8628,9555,0.74
3549,9651,6774,18.66
3550,395,9335,7.91
3551,460,5135,2.41
3552,4490,2414,14.48
3553,4555,10782,13.46
3554,6537,5104,5.48
3555,6602,11065,3.0
3556,8584,8531,7.67
3557,8649,6867,18.71
3558,9607,9194,6.5
3559,9672,1614,15.02
3560,10630,3551,6.86
3561,1250,8432,15.2
3562,5345,5854,7.02
3563,1630,1958,16.55
3564,652,6771,11.22
3565,1512,10893,4.24
3566,4747,1373,19.61
3567,6794,5927,14.44
3568,8841,121,17.78
3569,583,4583,7.85
3570,1692,8101,9.24
3571,4678,1404,4.89
3572,6725,9400,9.8
3573,8772,10196,2.23
3574,9795,8988,14.09
3575,328,1111,7.71
3576,1102,6975,19.57
3577,1173,139,2.53
3578,4423,6614,11.86
3579,5197,2022,2.59
3580,5268,1135,2.43
3581,6470,3359,2.9
3582,7244,9103,13.13
3583,7315,9209,3.38
3584,8517,4037,6.13
3585,9540,4946,6.05
3586,10563,2004,19.84
3587,1673,4681,2.54
3588,1649,4145,9.64
3589,456,3249,0.29
3590,832,2175,18.69
3591,4551,957,12.53
3592,4927,9730,9.86
3593,6598,9356,14.52
3594,6974,1191,7.14
3595,8645,5164,4.99
3596,9021,9509,10.5
3597,9668,685,14.64
3598,495,5301,3.71
3599,4590,5538,18.65
3600,6637,1878,0.93
3601,8684,8091,9.91
3602,9707,3303,19.95
3603,1606,1070,9.77
3604,1004,1726,6.18
3605,1254,901,9.54
3606,5099,1580,5.58
3607,5349,10777,0.13
3608,7146,1397,12.18
3609,688,7429,10.24
3610,4783,6193,4.94
3611,6830,6287,1.68
3612,8877,8077,7.54
3613,198,7868,8.09
3614,1240,10038,5.94
3615,4293,8651,19.94
3616,5335,7259,5.42
3617,6340,4421,3.48
3618,8387,7545,17.37
3619,9410,3424,18.66
3620,10433,8268,18.32
3621,10944,3891,0.02
3622,638,10631,15.5
3623,1277,86,14.28
3624,1517,6081,11.81
3625,4733,3494,15.96
3626,5372,523,16.83
3627,6780,739,16.15
3628,8827,9335,15.44
3629,350,3814,7.96
3630,4445,10698,12.27
3631,6492,2034,1.48
3632,8539,9129,17.62
3633,9562,10494,1.46
3634,10585,5958,9.17
3635,886,7631,1.07
3636,4981,2351,17.9
3637,7028,9366,10.47
3638,9075,1034,17.87
3639,1023,2105,5.3
3640,5118,8423,19.81
3641,7165,7584,8.73
3642,1372,1524,7.51
3643,1810,5193,4.14
3644,5467,7060,11.03
3645,911,9514,12.4
3646,5006,5956,16.32
3647,7053,5284,18.52
3648,92,2288,5.0
3649,674,7043,8.3
3650,4187,1966,12.75
3651,4769,7328,7.59
3652,6234,10269,9.51
3653,6816,6769,12.31
3654,8281,2804,8.28
3655,8863,3486,6.5
3656,9304,7611,8.92
3657,10327,1977,11.0
3658,10838,2428,8.8
3659,11349,6082,8.24
3660,1953,4686,17.39
3661,1614,924,16.14
3662,1631,8753,10.24
3663,1998,2216,9.21
3664,1828,7833,2.78
3665,910,6483,9.93
3666,5005,8173,3.66
3667,7052,7926,0.24
3668,357,10281,11.67
3669,4452,1621,19.55
3670,6499,5025,6.5
3671,8546,2996,7.43
3672,9569,566,2.78
3673,10592,6032,5.88
