order_id,order_date,customer_id,shipping_method_id,dest_address_id
1953,2023-03-13 04:39:57,983,2,593
1954,2023-01-22 08:18:05,1500,2,593
1955,2024-10-15 05:54:11,1890,1,593
1956,2022-11-29 23:36:51,508,4,594
1957,2022-08-29 21:42:47,1035,1,594
1958,2022-10-06 18:11:11,725,3,595
1959,2024-01-02 16:17:39,990,3,595
1960,2022-08-25 12:04:54,1111,2,595
1961,2024-09-13 21:04:16,1628,3,595
1962,2024-12-21 13:47:11,1798,1,595
1963,2023-08-11 10:28:19,65,1,596
1964,2022-03-31 13:03:26,1102,2,596
1965,2023-08-11 20:00:34,1016,1,597
1966,2022-10-29 08:50:00,424,3,598
1967,2022-08-17 21:55:06,479,1,598
1968,2022-12-02 11:06:57,922,4,598
1969,2024-04-02 00:06:15,1301,3,598
1970,2022-12-14 08:06:28,1320,2,598
1971,2022-03-31 19:16:48,1505,2,598
1972,2023-07-18 15:31:10,89,1,599
1973,2024-07-23 11:31:03,524,2,599
1974,2023-03-07 17:19:36,1108,4,599
1975,2023-10-24 19:43:00,1240,3,599
1976,2024-04-06 12:50:48,1428,4,599
1977,2024-02-21 04:48:14,163,1,600
1978,2023-09-20 09:49:18,487,1,600
1979,2022-10-31 09:32:39,651,3,600
1980,2024-10-03 07:06:55,1217,3,600
1981,2024-05-02 11:27:39,1767,3,600
1982,2022-12-30 19:53:08,1954,2,600
1983,2022-05-09 20:50:52,242,2,601
1984,2022-03-04 11:18:30,414,4,601
1985,2024-07-04 13:23:49,681,2,601
1986,2022-07-21 18:56:10,890,3,601
1987,2024-05-12 09:22:53,1033,4,601
1988,2022-05-08 17:59:20,1535,4,601
1989,2024-10-26 03:31:35,784,1,602
1990,2023-11-09 11:16:16,1175,3,602
1991,2022-04-29 00:34:49,331,3,603
1992,2022-11-15 15:45:17,933,3,603
1993,2023-02-10 16:17:20,1306,3,603
1994,2022-09-11 09:51:55,1899,2,603
1995,2024-08-15 03:00:35,1009,4,604
1996,2023-01-04 02:33:54,5,4,605
1997,2022-12-30 07:48:59,139,3,605
1998,2022-04-09 15:35:44,984,4,605
1999,2023-08-11 20:08:08,497,4,606
2000,2022-08-08 12:23:00,1930,3,606
2001,2024-05-13 16:14:06,893,3,607
2002,2024-12-23 15:10:57,1196,3,607
2003,2023-10-03 08:31:10,1308,3,607
2004,2024-12-12 11:23:49,141,1,609
2005,2022-09-06 06:02:11,888,2,609
2006,2022-10-24 22:17:08,1029,2,609
2007,2024-10-07 19:16:14,1305,1,609
2008,2024-09-23 07:44:16,1623,2,610
2009,2024-05-16 07:45:08,1651,1,610
2010,2023-12-18 15:49:08,1725,1,610
2011,2022-05-19 00:57:34,466,4,611
2012,2022-12-13 06:01:46,599,4,611
2013,2024-01-20 20:05:27,1243,1,611
2014,2024-12-05 01:37:52,1558,1,611
2015,2022-08-06 04:20:27,1581,3,611
2016,2024-05-18 05:58:02,731,3,612
2017,2022-04-11 12:28:39,1504,1,612
2018,2023-04-05 01:32:09,476,4,613
2019,2024-11-06 23:03:04,648,1,613
2020,2022-04-21 02:19:15,814,3,613
2021,2022-07-01 14:48:18,1416,3,613
2022,2022-03-05 06:34:37,12,3,614
2023,2023-04-02 01:52:59,737,4,615
2024,2022-08-13 10:45:11,428,2,616
2025,2024-11-14 05:31:57,661,2,616
2026,2022-06-19 18:30:24,1011,1,616
2027,2022-06-05 00:00:11,1615,1,616
2028,2022-04-26 11:40:00,1648,1,616
2029,2023-08-16 15:48:24,28,3,617
2030,2022-06-09 13:29:41,489,2,617
2031,2024-02-16 04:18:33,567,2,617
2032,2024-11-25 18:35:34,1530,1,617
2033,2024-06-17 12:38:55,400,4,618
2034,2024-01-28 11:09:21,474,2,618
2035,2023-09-16 12:17:29,789,2,618
2036,2023-03-19 23:18:21,1858,4,618
2037,2023-02-13 06:21:30,1129,3,619
2038,2022-10-06 17:13:33,1302,1,619
2039,2022-11-16 16:13:58,1906,1,619
2040,2022-03-15 19:33:40,433,3,620
2041,2023-05-24 19:44:09,340,3,621
2042,2022-02-06 17:06:03,1272,3,621
2043,2022-10-19 13:27:41,21,3,622
2044,2023-09-15 16:01:43,541,3,622
2045,2022-08-29 01:33:43,1119,1,622
2046,2024-07-29 15:35:07,1684,2,622
2047,2022-06-25 04:14:01,636,4,623
2048,2022-05-11 22:20:20,1520,4,623
2049,2023-12-06 12:30:22,1888,2,623
2050,2024-11-16 22:43:58,1601,4,624
2051,2022-10-08 17:32:25,1631,4,624
2052,2022-02-18 18:50:20,451,2,625
2053,2023-01-19 18:14:49,626,2,625
2054,2022-03-17 19:18:29,1198,3,625
2055,2024-11-30 20:48:04,98,3,626
2056,2023-12-30 15:36:58,914,2,626
2057,2024-02-08 23:39:49,1424,4,626
2058,2022-07-01 07:14:05,832,4,627
2059,2023-11-29 06:39:12,1004,4,627
2060,2023-04-05 23:28:12,1376,1,627
2061,2022-03-09 12:13:10,271,2,628
2062,2022-08-10 07:06:27,1534,1,629
2063,2022-04-16 11:14:18,548,2,630
2064,2024-06-19 15:43:48,652,4,630
2065,2023-09-19 15:53:34,761,4,630
2066,2022-11-06 02:33:45,1494,1,630
2067,2022-01-27 11:49:19,1624,2,630
2068,2024-03-10 19:43:23,1261,3,631
2069,2023-06-01 14:30:33,1396,3,631
2070,2022-08-09 12:20:10,1597,1,631
2071,2023-03-05 17:58:18,1728,1,631
2072,2023-04-26 00:36:15,1828,3,631
2073,2023-11-07 03:54:12,1974,1,631
2074,2023-09-29 06:53:49,430,4,632
2075,2022-11-28 10:04:45,553,1,632
2076,2022-12-30 19:36:04,611,4,632
2077,2023-03-15 03:52:43,1063,2,632
2078,2023-04-10 03:27:12,696,1,633
2079,2022-10-16 16:52:36,887,2,633
2080,2025-01-06 11:44:36,371,3,634
2081,2023-08-27 09:24:13,574,1,634
2082,2022-09-07 11:08:45,87,1,635
2083,2022-07-17 17:18:27,807,2,635
2084,2022-07-29 22:42:01,907,3,635
2085,2024-06-26 21:42:26,1370,4,635
2086,2024-07-08 02:18:06,1535,3,635
2087,2022-11-22 02:32:08,1924,3,635
2088,2024-09-10 13:37:51,865,3,636
2089,2022-08-14 06:20:07,1289,1,636
2090,2023-11-28 07:51:41,1353,2,636
2091,2022-02-16 06:30:57,1880,3,636
2092,2024-09-02 15:13:07,66,4,637
2093,2023-01-30 00:40:51,186,4,637
2094,2023-11-21 06:08:15,932,2,637
2095,2023-08-07 00:39:08,1376,2,637
2096,2022-10-15 15:19:29,1595,2,637
2097,2025-01-11 07:28:10,1898,3,637
2098,2023-12-06 14:09:48,57,4,638
2099,2024-10-30 20:02:56,517,4,638
2100,2024-11-15 23:37:40,1258,3,638
2101,2023-08-07 14:39:32,111,1,639
2102,2022-12-04 04:02:17,434,4,639
2103,2024-08-05 02:57:42,41,1,640
2104,2023-06-04 06:05:55,901,1,640
2105,2022-02-10 03:23:12,1659,3,640
2106,2022-09-20 19:37:40,1696,2,640
2107,2022-02-15 16:36:58,223,1,641
2108,2023-05-02 05:13:37,278,3,641
2109,2024-08-13 07:56:14,463,1,641
2110,2023-03-05 17:56:01,344,1,642
2111,2023-03-13 15:28:24,461,4,642
2112,2024-08-03 22:45:37,842,2,642
2113,2023-11-28 15:21:05,341,4,643
2114,2022-05-17 01:00:11,1497,1,643
2115,2023-05-04 11:03:59,77,3,644
2116,2022-07-04 19:24:06,436,1,644
2117,2025-01-03 15:12:05,520,3,644
2118,2023-01-25 04:22:46,638,1,644
2119,2023-08-09 04:33:52,1361,1,644
2120,2024-04-19 09:28:55,303,4,645
2121,2023-09-13 05:14:32,837,3,645
2122,2024-01-09 00:26:07,1126,3,645
2123,2023-07-23 19:15:26,1339,4,645
2124,2023-11-05 12:08:26,1647,1,645
2125,2024-06-19 19:31:34,518,3,646
2126,2024-09-19 07:54:03,593,2,646
2127,2023-11-17 08:32:54,1430,4,646
2128,2023-08-23 05:28:50,1789,3,646
2129,2023-09-23 13:21:58,616,3,647
2130,2024-06-24 22:47:49,664,2,647
2131,2023-01-17 11:01:10,775,1,648
2132,2024-12-13 14:21:48,1322,1,648
2133,2023-02-14 15:53:44,254,4,649
2134,2022-03-10 14:54:54,184,2,650
2135,2023-11-27 06:29:49,656,3,650
2136,2022-12-07 23:22:25,671,4,650
2137,2025-01-14 11:47:50,1372,3,650
2138,2022-10-12 23:57:16,1411,1,650
2139,2023-11-29 23:07:46,1896,3,650
2140,2023-09-27 18:02:20,712,3,651
2141,2022-04-08 00:44:34,1511,3,651
2142,2022-11-01 05:56:01,1987,3,651
2143,2022-11-17 20:13:21,172,4,652
2144,2024-08-19 04:59:37,277,1,653
2145,2024-07-22 19:02:33,702,2,653
2146,2022-05-05 15:02:12,917,1,653
2147,2022-11-24 04:29:03,657,2,654
2148,2023-05-24 08:02:14,837,3,654
2149,2024-10-29 02:31:10,1008,1,654
2150,2023-08-17 09:42:17,1989,4,654
2151,2023-11-16 03:52:56,747,1,655
2152,2024-05-31 20:35:22,889,4,655
2153,2023-06-21 06:25:48,1538,1,655
2154,2024-08-08 19:02:01,1914,2,655
2155,2024-09-14 01:56:21,942,3,656
2156,2022-05-16 19:42:41,1489,3,656
2157,2022-03-02 07:13:58,128,1,657
2158,2024-03-22 18:11:22,697,3,657
2159,2023-03-16 02:40:22,1177,1,657
2160,2024-04-10 17:14:56,1355,1,657
2161,2023-11-07 01:50:39,420,2,658
2162,2024-02-03 09:57:54,606,3,658
2163,2023-07-12 14:54:36,1363,2,658
2164,2022-08-21 11:46:18,1841,3,658
2165,2022-10-15 03:38:29,650,4,659
2166,2024-08-24 21:24:31,819,1,659
2167,2022-09-08 00:09:44,1030,4,659
2168,2022-08-10 12:34:19,1084,3,659
2169,2023-10-20 07:34:37,1269,2,659
2170,2023-03-10 16:59:06,1854,4,659
2171,2024-10-20 00:41:21,1982,2,659
2172,2024-12-28 14:24:04,237,3,660
2173,2023-01-31 13:35:06,88,1,661
2174,2024-01-31 18:40:35,335,2,661
2175,2024-04-13 02:45:18,1407,4,661
2176,2025-01-15 14:25:36,1730,1,661
2177,2022-09-14 19:28:55,1833,2,661
2178,2022-06-02 10:29:06,336,1,662
2179,2023-01-14 10:02:39,382,1,662
2180,2022-05-17 10:38:42,413,4,662
2181,2022-03-17 02:01:39,1130,4,662
2182,2024-12-23 00:53:02,1141,1,662
2183,2022-03-03 08:43:07,1644,1,662
2184,2024-10-27 23:51:56,68,4,663
2185,2022-08-04 01:08:57,126,3,663
2186,2022-03-17 09:12:41,377,3,663
2187,2023-01-21 06:50:43,865,1,663
2188,2024-08-18 09:19:36,1009,1,663
2189,2022-12-05 05:46:10,1012,2,663
2190,2024-05-11 11:50:51,1322,3,663
2191,2024-12-08 15:20:48,1354,4,663
2192,2023-01-11 03:07:32,1523,3,663
2193,2023-07-07 03:26:09,248,1,664
2194,2022-12-04 23:19:06,495,2,664
2195,2022-05-31 14:17:50,129,1,665
2196,2023-12-09 23:57:00,305,2,665
2197,2024-07-29 00:32:40,535,1,665
2198,2022-11-28 20:57:45,764,2,665
2199,2024-07-12 19:33:31,772,2,665
2200,2022-05-05 01:07:02,1264,1,665
2201,2023-02-10 23:22:14,92,1,666
2202,2024-07-04 12:09:19,109,4,666
2203,2023-01-30 06:47:00,511,4,666
2204,2022-05-21 05:39:22,512,1,666
2205,2025-01-04 08:35:13,795,3,666
2206,2024-03-15 02:24:45,501,2,667
2207,2024-03-08 02:43:22,919,1,667
2208,2022-02-06 16:11:25,1382,2,667
2209,2024-09-08 05:16:41,582,2,668
2210,2023-08-10 12:44:21,1529,2,668
2211,2024-10-08 12:42:45,1697,3,668
2212,2023-08-17 17:03:09,13,3,669
2213,2024-05-25 03:45:12,104,4,669
2214,2022-05-09 00:00:41,575,4,669
2215,2024-07-08 00:36:23,713,3,669
2216,2024-02-12 21:35:13,823,4,669
2217,2024-01-03 06:51:45,1262,1,669
2218,2022-06-30 18:16:23,1319,3,669
2219,2024-10-14 07:35:45,1940,2,669
2220,2024-12-06 14:01:57,86,2,670
2221,2022-01-29 16:25:17,1395,3,670
2222,2023-07-13 03:52:57,1745,2,670
2223,2022-10-13 08:08:38,1873,2,670
2224,2022-07-11 09:57:45,295,4,671
2225,2024-05-12 06:09:36,1218,2,671
2226,2022-08-07 13:32:46,1679,1,671
2227,2023-07-20 20:06:15,1910,4,671
2228,2024-07-01 06:14:07,706,1,672
2229,2024-12-19 19:42:08,1192,4,672
2230,2022-05-11 16:23:36,1200,1,672
2231,2022-07-07 00:19:26,616,4,673
2232,2024-12-11 12:46:52,635,2,673
2233,2024-10-22 10:05:49,1330,1,673
2234,2024-04-16 14:58:42,577,4,674
2235,2024-09-12 11:53:11,1418,3,674
2236,2022-02-08 05:12:26,1809,4,674
2237,2023-02-15 02:07:39,461,2,675
2238,2023-11-03 03:43:41,568,3,675
2239,2022-04-05 13:51:17,1429,4,675
2240,2024-10-21 23:51:15,435,1,676
2241,2024-06-16 02:42:26,452,3,676
2242,2024-11-09 14:55:06,1296,1,676
2243,2023-08-22 05:15:14,1381,4,676
2244,2023-11-03 23:43:29,1762,1,676
2245,2023-08-31 05:39:22,375,4,677
2246,2024-06-22 00:06:48,111,1,678
2247,2023-06-20 09:24:53,547,4,679
2248,2024-01-14 20:01:51,114,3,680
2249,2022-12-14 18:01:12,627,2,680
2250,2024-03-12 04:16:11,91,3,682
2251,2024-07-25 01:06:56,1058,1,682
2252,2023-05-28 16:56:15,573,3,683
2253,2025-01-15 09:56:29,1628,4,683
2254,2024-08-04 22:37:10,105,2,684
2255,2022-05-07 14:27:51,151,3,684
2256,2022-09-04 09:24:40,283,4,684
2257,2022-02-20 10:48:16,677,2,684
2258,2023-12-26 10:45:08,1102,1,684
2259,2024-11-24 21:13:24,1606,1,684
2260,2022-09-10 04:38:29,1939,2,684
2261,2023-06-15 03:20:49,647,3,685
2262,2024-10-23 07:59:24,1262,4,685
2263,2022-10-15 11:51:12,1738,2,685
2264,2023-02-03 19:28:30,1101,1,686
2265,2023-02-08 09:30:51,1255,4,686
2266,2023-08-07 15:39:44,353,4,687
2267,2023-11-14 06:07:18,363,3,687
2268,2024-07-22 09:31:13,498,4,687
2269,2023-03-14 15:57:34,916,3,687
2270,2024-03-14 11:43:04,1358,3,687
2271,2022-06-20 17:10:13,489,3,688
2272,2022-07-05 14:56:35,744,1,688
2273,2023-11-20 19:33:26,1071,2,688
2274,2022-09-18 07:15:56,5,3,689
2275,2023-12-31 20:12:05,1096,3,689
2276,2023-01-03 16:36:25,1104,4,689
2277,2022-07-30 23:53:15,1289,4,690
2278,2023-05-09 02:34:01,1341,2,690
2279,2023-11-25 11:57:18,1617,3,690
2280,2024-05-16 22:12:34,1914,1,690
2281,2022-06-18 12:33:19,369,1,691
2282,2023-10-31 00:50:11,1158,1,691
2283,2025-01-19 09:03:37,113,4,692
2284,2023-12-21 06:47:20,145,1,692
2285,2022-05-26 09:36:53,479,4,692
2286,2023-04-08 11:45:01,498,2,692
2287,2023-12-04 02:53:21,693,3,692
2288,2022-07-31 07:18:43,725,2,692
2289,2024-02-14 03:05:27,1452,2,692
2290,2023-07-10 03:05:10,1572,1,692
2291,2022-03-30 16:59:23,1597,2,692
2292,2024-05-12 17:12:02,233,4,694
2293,2022-02-26 16:04:22,361,1,694
2294,2024-02-10 16:44:42,1232,2,694
2295,2024-02-26 15:40:10,708,1,695
2296,2022-05-19 13:10:53,1558,4,695
2297,2024-03-31 23:35:24,268,2,696
2298,2024-10-02 03:44:59,716,2,696
2299,2023-07-07 13:06:04,1318,2,696
2300,2022-05-31 09:20:32,1433,4,696
2301,2024-08-20 21:45:33,1457,4,696
2302,2022-11-07 03:30:51,1978,1,696
2303,2022-11-02 01:06:18,84,1,697
2304,2023-08-31 23:32:11,193,4,697
2305,2024-07-23 15:25:01,658,1,697
2306,2022-02-04 19:15:38,317,3,698
2307,2024-03-13 21:22:11,1562,2,698
2308,2023-05-16 02:50:58,42,2,699
2309,2024-09-01 15:58:57,904,3,699
2310,2023-11-03 00:11:16,130,2,700
2311,2023-05-01 13:53:47,597,4,700
2312,2024-03-01 08:30:27,1019,1,700
2313,2023-08-08 22:44:41,1070,1,700
2314,2023-05-25 05:45:00,1136,1,700
2315,2024-07-08 10:42:56,141,2,702
2316,2023-09-27 18:00:53,402,1,702
2317,2022-10-21 16:00:31,1137,3,702
2318,2024-01-26 08:11:52,1216,3,702
2319,2023-07-06 21:51:09,624,1,703
2320,2022-07-16 15:35:02,1106,4,703
2321,2024-01-23 13:35:29,1867,4,703
2322,2022-10-05 08:08:59,27,3,704
2323,2023-04-25 18:41:30,426,1,704
2324,2024-07-27 03:57:49,645,2,704
2325,2022-06-10 13:15:04,668,3,704
2326,2024-08-28 10:16:03,1152,1,704
2327,2022-12-28 13:59:32,1167,2,704
2328,2022-04-30 15:36:52,1581,2,704
2329,2024-09-29 12:54:54,74,2,705
2330,2022-09-02 19:01:32,135,3,705
2331,2024-06-15 15:25:06,548,4,705
2332,2023-01-27 11:53:11,234,4,706
2333,2022-09-15 01:14:41,879,3,706
2334,2022-02-28 22:50:35,1909,4,706
2335,2024-03-01 00:59:08,376,4,707
2336,2022-02-08 15:18:17,926,4,707
2337,2024-12-18 04:05:20,15,1,708
2338,2022-10-24 22:06:52,782,1,708
2339,2022-03-17 09:32:44,1804,1,708
2340,2024-01-14 16:30:20,677,3,709
2341,2022-04-15 21:51:55,1201,4,709
2342,2023-07-23 13:03:38,425,4,710
2343,2024-06-10 13:32:00,907,1,710
2344,2023-10-29 05:45:26,1393,2,710
2345,2022-02-17 21:45:26,1585,3,710
2346,2022-07-02 11:44:25,1858,3,710
2347,2023-10-02 13:25:14,150,2,711
2348,2023-03-24 15:29:50,212,4,711
2349,2022-12-19 15:49:45,1094,4,711
2350,2022-10-03 03:26:58,1107,3,712
2351,2024-01-23 05:14:47,1398,1,712
2352,2023-10-22 06:48:19,1803,4,712
2353,2022-03-16 20:15:14,152,1,713
2354,2024-01-27 21:44:44,848,4,713
2355,2022-12-28 01:02:55,1114,3,713
2356,2024-07-25 02:22:58,1166,4,713
2357,2022-04-05 22:00:20,492,1,714
2358,2024-04-16 22:49:42,614,1,714
2359,2023-08-30 05:51:29,695,3,714
2360,2023-05-10 12:01:09,1087,1,714
2361,2023-03-24 17:48:25,1413,4,714
2362,2023-07-20 00:19:47,1483,4,714
2363,2024-10-21 00:10:23,1755,3,714
2364,2024-10-21 10:29:12,587,2,715
2365,2022-07-06 15:51:37,703,4,715
2366,2023-11-22 01:08:08,1268,4,715
2367,2022-10-02 09:00:07,152,4,716
2368,2024-09-13 02:59:11,257,4,716
2369,2024-01-01 09:53:37,437,4,716
2370,2023-02-21 03:16:13,670,2,716
2371,2022-02-01 07:15:46,783,4,716
2372,2024-10-19 22:43:49,1059,4,716
2373,2022-11-29 16:40:34,1065,3,716
2374,2022-07-13 02:26:30,355,2,717
2375,2023-04-14 02:28:43,770,3,717
2376,2023-01-15 11:17:20,1115,2,717
2377,2023-08-24 10:20:49,423,2,718
2378,2022-05-02 09:09:46,1530,1,718
2379,2024-12-11 19:08:27,1610,3,718
2380,2023-06-11 03:22:40,1698,3,718
2381,2022-04-18 22:04:56,1981,1,718
2382,2023-01-29 15:19:57,24,1,719
2383,2024-04-06 06:44:46,1967,1,719
2384,2024-09-27 00:21:16,106,4,720
2385,2023-02-12 04:11:21,245,2,720
2386,2023-12-21 14:34:20,1479,1,720
2387,2024-11-07 09:20:14,1074,2,721
2388,2024-11-24 08:25:40,1404,3,721
2389,2023-11-06 14:15:50,1656,2,721
2390,2024-06-14 13:19:55,1965,3,721
2391,2024-06-01 15:06:10,1429,2,722
2392,2024-04-18 09:07:53,1734,1,722
2393,2022-04-24 23:44:26,1770,1,722
2394,2024-09-10 19:03:28,700,1,723
2395,2024-10-31 14:36:09,718,1,723
2396,2024-01-12 20:05:50,1704,2,723
2397,2022-07-16 20:35:38,628,1,724
2398,2022-05-23 04:34:38,762,1,724
2399,2023-12-25 07:47:20,1273,1,724
2400,2022-07-31 20:57:54,522,3,725
2401,2023-08-18 02:24:11,957,3,725
2402,2023-02-19 11:08:41,1837,2,725
2403,2022-05-12 08:17:15,144,2,726
2404,2024-01-19 19:19:46,156,2,726
2405,2024-03-04 14:50:37,324,1,726
2406,2023-04-13 22:14:00,348,3,726
2407,2023-03-23 11:00:32,1465,1,726
2408,2024-02-19 19:14:24,1789,2,726
2409,2024-01-07 12:38:55,477,2,727
2410,2022-07-19 05:19:58,116,1,728
2411,2022-08-23 21:39:07,296,4,728
2412,2022-10-01 13:33:43,1380,2,728
2413,2023-11-19 00:58:42,1880,4,728
2414,2023-06-15 02:42:00,406,4,729
2415,2023-02-02 04:39:43,1056,3,729
2416,2023-01-15 02:26:46,1478,1,729
2417,2022-05-17 14:41:23,1594,4,729
2418,2022-03-14 03:15:32,1267,4,730
2419,2024-10-26 11:52:53,1765,2,730
2420,2022-03-31 14:35:13,1054,2,731
2421,2024-09-17 12:23:08,1687,2,732
2422,2022-10-14 18:12:52,1832,3,732
2423,2023-12-09 04:46:16,1441,2,733
2424,2024-03-05 08:53:19,34,3,734
2425,2024-05-06 16:06:44,356,2,734
2426,2022-06-10 20:18:20,634,2,734
2427,2023-09-07 10:57:57,1183,1,734
2428,2022-06-15 11:45:59,1338,1,734
2429,2023-11-24 15:02:21,1213,2,735
2430,2023-05-29 22:01:00,1658,3,735
2431,2022-02-09 05:07:56,337,3,736
2432,2022-10-21 05:32:00,1156,3,736
2433,2023-09-24 21:06:35,1317,3,736
2434,2023-02-05 01:27:07,1740,2,736
2435,2023-09-05 15:46:17,87,4,737
2436,2022-06-18 08:45:16,201,4,737
2437,2024-02-03 10:33:51,664,2,737
2438,2024-01-09 12:05:43,1151,4,737
2439,2023-01-20 00:54:11,1256,3,737
2440,2023-03-20 14:28:02,1407,3,737
2441,2023-01-21 12:55:05,1863,4,737
2442,2024-07-25 05:24:33,1949,2,737
2443,2024-08-29 20:40:52,204,3,738
2444,2024-12-08 18:25:36,339,1,738
2445,2023-04-25 06:08:44,572,2,738
2446,2022-12-06 09:05:46,1696,1,738
2447,2024-04-13 07:41:00,1963,1,738
2448,2023-06-12 02:17:12,158,3,739
2449,2022-04-29 08:27:58,271,1,739
2450,2023-08-07 06:26:45,332,2,739
2451,2024-11-16 08:26:48,1317,2,739
2452,2022-09-23 16:38:32,1859,3,739
2453,2024-05-13 10:20:55,79,1,740
2454,2023-10-30 09:00:58,370,4,740
2455,2022-11-19 16:20:09,432,3,740
2456,2024-10-09 23:24:10,626,3,740
2457,2024-03-16 19:48:10,724,4,740
2458,2023-05-28 07:47:43,1144,1,740
2459,2022-03-27 04:03:09,1471,2,740
2460,2022-03-27 17:00:27,1918,3,740
2461,2023-10-18 08:50:24,362,1,741
2462,2023-06-09 01:03:34,525,1,741
2463,2023-07-21 22:44:27,571,4,741
2464,2023-01-10 00:42:27,574,4,741
2465,2023-12-04 10:56:32,1488,1,741
2466,2024-10-10 19:42:21,1943,3,741
2467,2023-11-20 22:05:54,53,4,742
2468,2023-04-19 12:41:14,196,3,742
2469,2023-02-05 04:20:23,1704,1,742
2470,2024-08-03 02:26:29,1567,1,743
2471,2024-10-05 17:29:50,788,1,744
2472,2023-08-22 08:38:27,1011,4,744
2473,2024-09-15 16:52:24,1785,4,744
2474,2022-02-23 12:59:37,1844,2,744
2475,2023-11-04 09:11:23,450,1,746
2476,2022-02-11 19:49:43,1283,1,746
2477,2025-01-11 16:12:13,313,2,747
2478,2024-01-04 19:35:00,499,2,747
2479,2023-05-06 20:25:11,1569,4,747
2480,2022-11-22 05:53:36,845,4,748
2481,2023-04-06 10:21:50,1607,1,749
2482,2022-05-20 10:02:28,359,1,750
2483,2023-05-04 11:40:31,1689,3,750
2484,2022-06-04 21:37:42,1698,1,750
2485,2023-06-15 04:01:41,106,4,751
2486,2024-03-18 12:03:00,591,2,751
2487,2023-05-25 10:52:04,402,2,752
2488,2025-01-15 12:12:23,590,1,752
2489,2024-09-05 00:16:46,649,3,752
2490,2023-12-18 01:37:20,179,1,753
2491,2022-08-05 14:28:39,1609,3,753
2492,2024-01-20 06:38:33,1556,4,754
2493,2022-02-05 06:04:43,1891,4,754
2494,2022-10-17 17:52:49,217,4,755
2495,2023-08-25 07:11:20,640,3,755
2496,2024-08-03 09:50:03,1229,1,755
2497,2022-10-27 12:19:01,1048,1,756
2498,2022-09-18 11:41:11,1219,4,756
2499,2024-08-10 01:21:20,1814,1,756
2500,2022-07-28 02:44:57,1922,4,756
4096,2023-10-17 02:12:13,1032,1,1
4097,2023-05-09 03:17:41,1425,2,1
4098,2024-12-22 04:56:13,1623,1,1
4099,2023-10-26 02:19:01,1637,4,1
4100,2023-03-03 09:45:24,170,4,2
4101,2024-04-12 06:41:34,405,4,2
4102,2024-03-30 01:31:15,916,4,2
4103,2022-07-20 02:49:52,449,2,3
4104,2023-08-28 02:16:27,816,1,3
4105,2023-12-12 03:53:43,389,2,4
4106,2022-07-04 15:42:52,1210,1,5
4107,2022-07-15 09:41:14,1324,4,5
4108,2024-01-20 04:47:49,1917,4,5
4109,2022-08-13 14:07:38,333,4,6
4110,2023-08-26 19:24:39,470,1,6
4111,2023-04-11 11:49:41,895,4,6
4112,2024-10-19 12:12:27,1397,3,6
4113,2024-03-07 15:39:32,1879,4,6
4114,2022-09-10 05:49:16,246,1,7
4115,2023-12-03 03:50:19,1084,2,7
4116,2024-09-17 06:42:45,1710,1,7
4117,2022-09-11 07:09:28,1792,2,7
4118,2022-03-15 13:45:12,44,4,8
4119,2025-01-06 15:03:51,351,1,8
4120,2022-12-19 04:36:19,356,1,8
4121,2024-08-08 10:05:31,620,3,8
4122,2023-03-23 16:28:14,714,1,8
4123,2024-04-01 16:16:51,427,3,9
4124,2023-03-12 03:16:18,1401,1,9
4125,2023-10-28 21:48:05,711,4,10
4126,2024-05-14 10:57:01,1191,2,10
4127,2023-01-05 22:00:45,209,4,11
4128,2022-05-17 17:51:15,757,3,11
4129,2022-06-07 07:17:00,1843,4,11
4130,2023-04-02 11:51:59,62,2,12
4131,2023-04-27 02:04:42,372,2,12
4132,2023-03-22 14:51:31,904,3,12
4133,2023-10-08 09:46:40,1678,1,12
4134,2023-01-16 14:13:02,1714,4,12
4135,2022-05-02 00:17:44,15,1,13
4136,2024-05-07 07:49:41,424,3,13
4137,2024-01-29 12:14:40,672,4,13
4138,2024-10-11 04:21:46,322,1,14
4139,2022-07-11 06:51:29,931,1,14
4140,2024-05-20 05:12:33,1103,3,14
4141,2023-01-06 23:25:16,1211,2,14
4142,2022-04-16 00:17:18,1683,2,14
4143,2023-10-02 20:51:31,1739,4,14
4144,2022-02-25 19:53:16,1792,2,14
4145,2023-07-25 08:18:26,1654,3,15
4146,2022-09-30 13:01:08,27,4,16
4147,2024-07-22 14:45:48,759,1,16
4148,2024-04-24 05:30:02,168,4,17
4149,2024-05-11 05:48:33,472,4,17
4150,2024-06-12 23:02:27,547,3,17
4151,2022-09-25 11:39:34,1013,4,17
4152,2022-04-26 00:19:54,1282,1,17
4153,2023-10-29 07:32:03,1530,4,17
4154,2023-04-14 06:19:54,1911,1,17
4155,2023-05-19 14:40:00,1963,3,17
4156,2024-02-07 15:51:02,758,4,18
4157,2024-12-22 11:19:38,1663,4,18
4158,2023-01-23 10:44:02,1957,1,18
4159,2023-10-24 16:09:59,1184,4,19
4160,2022-04-29 04:43:39,113,1,20
4161,2023-04-10 02:29:29,523,4,20
4162,2024-09-04 14:57:25,934,2,20
4163,2024-11-17 07:55:47,1127,2,20
4164,2025-01-20 02:13:12,1282,3,20
4165,2023-07-23 04:59:03,96,2,21
4166,2023-07-08 12:53:04,169,2,21
4167,2024-03-27 18:07:07,248,2,21
4168,2023-04-20 22:27:34,748,1,21
